File Name:,G:\MicroPEM\Problem_raw_file\UGF320406N_KHC1861raw.csv
Download Date:,05/18/2016
Total Download Time (s):,5.6

Device Serial #:,UGF320406N
Date/Time Hardware:,2/15/2013
Date/Time Software:,1/7/2015,v2.0.5485.32893
Participant ID#:,
Filter ID#:,KHC1861
Participant Weight (kg),NA
Inlet Aerosol Size:,PM2.5
Laser Cycling Variables:Delay - Sampling time - Off time,1,1,8
System Times,30,30
Sensor,Slope,Offset,Log Interval,High Target (ref only),Low target (ref only)
Nephelometer,3.0000,70,10
Temperature,1.0000,54,30
Humidity,1.0000,-2,10
Inlet Pressure,4095.0000,0,30,1280,768
Orifice Pressure,4095.0000,0,30,1558,1181
Flow,,,30,900,200,0.4
Accelerometer,,,5
Battery,,,60
Ventilation,NA,NA

Date,Time,RH-Corrected Nephelometer,Temp,RH,Battery,Inlet Press,Orifice Press,Flow,X-axis,Y-axis,Z-axis,Vector Sum Composite,ShutDownReason,Wearing Compliance,ValidityWearingCompliance validation
Date,Time,μg/m³,C,%,V,in H2O,in H2O,Lpm,g-unit,g-unit,g-unit,g-unit,,0=valid, 1=questionable, 2=invalid,0=valid, 1=questionable, 2=invalid


10/21/2015,20:19:10,27,30.0,67.2,4.0,0.75,0.66,0.41,0.16,0.37,1.03,1.10,,,
10/21/2015,20:19:15,,,,,,,,0.16,0.38,1.03,1.11,,,
10/21/2015,20:19:20,18,,65.6,,,,,0.16,0.39,1.03,1.12,,,
10/21/2015,20:19:25,,,,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:19:30,20,,67.0,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:20:00,,,,,,,,0.16,0.38,1.02,1.10,,,
10/21/2015,20:20:05,,,,,,,,0.15,0.37,1.01,1.08,,,
10/21/2015,20:20:10,18,30.0,67.2,4.0,0.74,0.66,0.40,0.16,0.37,1.03,1.11,,,
10/21/2015,20:20:15,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:20:20,16,,66.9,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:20:25,,,,,,,,0.16,0.38,1.03,1.11,,,
10/21/2015,20:20:30,27,,67.5,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:21:00,,,,,,,,0.15,0.37,1.01,1.08,,,
10/21/2015,20:21:05,,,,,,,,0.15,0.37,1.01,1.08,,,
10/21/2015,20:21:10,25,30.0,67.1,3.9,0.75,0.66,0.41,0.15,0.37,1.02,1.09,,,
10/21/2015,20:21:15,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:21:20,18,,67.0,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:21:25,,,,,,,,0.14,0.37,1.02,1.09,,,
10/21/2015,20:21:30,11,,67.0,,,,,0.16,0.38,1.03,1.11,,,
10/21/2015,20:22:00,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:22:05,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:22:10,18,30.0,67.5,4.0,0.74,0.66,0.40,0.16,0.37,1.03,1.11,,,
10/21/2015,20:22:15,,,,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:22:20,18,,67.5,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:22:25,,,,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:22:30,22,,67.5,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:23:00,,,,,,,,0.14,0.37,1.02,1.09,,,
10/21/2015,20:23:05,,,,,,,,0.14,0.36,1.00,1.07,,,
10/21/2015,20:23:10,20,30.0,67.2,3.9,0.75,0.66,0.41,0.15,0.37,1.03,1.10,,,
10/21/2015,20:23:15,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:23:20,20,,67.1,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:23:25,,,,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:23:30,20,,66.4,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:24:00,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:24:05,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:24:10,18,30.0,67.0,4.0,0.75,0.65,0.41,0.16,0.37,1.03,1.11,,,
10/21/2015,20:24:15,,,,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:24:20,22,,67.8,,,,,0.14,0.37,1.03,1.10,,,
10/21/2015,20:24:25,,,,,,,,0.16,0.38,1.03,1.11,,,
10/21/2015,20:24:30,18,,67.0,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:25:00,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:25:05,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:25:10,18,30.0,67.6,4.0,0.75,0.65,0.41,0.15,0.37,1.03,1.10,,,
10/21/2015,20:25:15,,,,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:25:20,16,,67.7,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:25:25,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:25:30,18,,67.7,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:26:00,,,,,,,,0.15,0.37,1.01,1.08,,,
10/21/2015,20:26:05,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:26:10,20,30.0,68.4,4.0,0.75,0.66,0.41,0.16,0.37,1.03,1.10,,,
10/21/2015,20:26:15,,,,,,,,0.16,0.38,1.03,1.11,,,
10/21/2015,20:26:20,22,,67.2,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:26:25,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:26:30,16,,67.5,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:27:00,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:27:05,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:27:10,13,30.1,68.2,3.9,0.74,0.66,0.40,0.16,0.37,1.03,1.10,,,
10/21/2015,20:27:15,,,,,,,,0.14,0.36,1.02,1.09,,,
10/21/2015,20:27:20,16,,67.4,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:27:25,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:27:30,42,,67.5,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:28:00,,,,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:28:05,,,,,,,,0.14,0.37,1.01,1.08,,,
10/21/2015,20:28:10,13,30.1,67.6,4.0,0.74,0.66,0.40,0.15,0.37,1.03,1.10,,,
10/21/2015,20:28:15,,,,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:28:20,15,,68.0,,,,,0.14,0.36,1.02,1.09,,,
10/21/2015,20:28:25,,,,,,,,0.14,0.36,1.02,1.09,,,
10/21/2015,20:28:30,13,,68.0,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:29:00,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:29:05,,,,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:29:10,35,30.3,67.7,3.9,0.74,0.66,0.41,0.15,0.37,1.03,1.10,,,
10/21/2015,20:29:15,,,,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:29:20,16,,67.6,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:29:25,,,,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:29:30,18,,68.1,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:30:00,,,,,,,,0.16,0.38,1.03,1.11,,,
10/21/2015,20:30:05,,,,,,,,0.16,0.38,1.02,1.10,,,
10/21/2015,20:30:10,18,30.0,67.6,4.0,0.75,0.66,0.40,0.16,0.37,1.03,1.11,,,
10/21/2015,20:30:15,,,,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:30:20,24,,67.6,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:30:25,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:30:30,20,,67.7,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:31:00,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:31:05,,,,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:31:10,33,30.2,67.7,3.9,0.74,0.65,0.41,0.16,0.37,1.03,1.10,,,
10/21/2015,20:31:15,,,,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:31:20,18,,68.1,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:31:25,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:31:30,19,,69.1,,,,,0.15,0.36,1.02,1.09,,,
10/21/2015,20:32:00,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:32:05,,,,,,,,0.15,0.37,1.01,1.08,,,
10/21/2015,20:32:10,15,30.2,68.0,3.9,0.75,0.66,0.40,0.15,0.37,1.02,1.09,,,
10/21/2015,20:32:15,,,,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:32:20,24,,68.1,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:32:25,,,,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:32:30,15,,67.7,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:33:00,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:33:05,,,,,,,,0.15,0.37,1.01,1.08,,,
10/21/2015,20:33:10,13,30.2,67.7,4.0,0.74,0.66,0.41,0.16,0.37,1.03,1.10,,,
10/21/2015,20:33:15,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:33:20,13,,68.1,,,,,0.16,0.38,1.03,1.11,,,
10/21/2015,20:33:25,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:33:30,15,,68.1,,,,,0.16,0.38,1.03,1.11,,,
10/21/2015,20:34:00,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:34:05,,,,,,,,0.13,0.36,1.00,1.07,,,
10/21/2015,20:34:10,13,30.1,67.7,4.0,0.75,0.65,0.41,0.15,0.37,1.02,1.09,,,
10/21/2015,20:34:15,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:34:20,20,,68.2,,,,,0.16,0.38,1.03,1.11,,,
10/21/2015,20:34:25,,,,,,,,0.16,0.38,1.03,1.11,,,
10/21/2015,20:34:30,60,,67.7,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:35:00,,,,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:35:05,,,,,,,,0.15,0.37,1.01,1.08,,,
10/21/2015,20:35:10,11,30.3,67.7,3.9,0.75,0.65,0.41,0.16,0.38,1.03,1.11,,,
10/21/2015,20:35:15,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:35:20,22,,67.7,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:35:25,,,,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:35:30,15,,68.0,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:36:00,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:36:05,,,,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:36:10,13,30.3,68.1,3.9,0.75,0.66,0.40,0.16,0.38,1.04,1.12,,,
10/21/2015,20:36:15,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:36:20,13,,68.0,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:36:25,,,,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:36:30,20,,67.6,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:37:00,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:37:05,,,,,,,,0.15,0.37,1.01,1.08,,,
10/21/2015,20:37:10,15,30.3,68.4,3.9,0.75,0.65,0.41,0.16,0.37,1.03,1.10,,,
10/21/2015,20:37:15,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:37:20,11,,67.9,,,,,0.15,0.36,1.02,1.09,,,
10/21/2015,20:37:25,,,,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:37:30,11,,67.7,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:38:00,,,,,,,,0.15,0.36,1.03,1.10,,,
10/21/2015,20:38:05,,,,,,,,0.16,0.36,1.02,1.09,,,
10/21/2015,20:38:10,15,30.3,67.8,4.0,0.75,0.65,0.41,0.16,0.37,1.03,1.10,,,
10/21/2015,20:38:15,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:38:20,11,,67.7,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:38:25,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:38:30,13,,67.8,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:39:00,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:39:05,,,,,,,,0.15,0.36,1.01,1.08,,,
10/21/2015,20:39:10,18,30.2,68.2,4.0,0.75,0.66,0.41,0.16,0.37,1.03,1.10,,,
10/21/2015,20:39:15,,,,,,,,0.16,0.38,1.03,1.11,,,
10/21/2015,20:39:20,21,,69.5,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:39:25,,,,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:39:30,13,,68.1,,,,,0.16,0.37,1.04,1.12,,,
10/21/2015,20:40:00,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:40:05,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:40:10,13,30.1,68.7,4.0,0.75,0.66,0.40,0.16,0.37,1.03,1.10,,,
10/21/2015,20:40:15,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:40:20,18,,67.7,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:40:25,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:40:30,13,,68.2,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:41:00,,,,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:41:05,,,,,,,,0.15,0.37,1.01,1.08,,,
10/21/2015,20:41:10,16,30.2,67.7,3.9,0.75,0.66,0.40,0.16,0.37,1.03,1.10,,,
10/21/2015,20:41:15,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:41:20,17,,70.4,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:41:25,,,,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:41:30,11,,68.3,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:42:00,,,,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:42:05,,,,,,,,0.16,0.37,1.01,1.08,,,
10/21/2015,20:42:10,11,30.3,70.7,4.0,0.75,0.66,0.40,0.16,0.37,1.03,1.11,,,
10/21/2015,20:42:15,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:42:20,13,,68.4,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:42:25,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:42:30,24,,67.9,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:43:00,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:43:05,,,,,,,,0.15,0.37,1.01,1.08,,,
10/21/2015,20:43:10,13,30.2,68.4,4.0,0.75,0.65,0.41,0.15,0.37,1.02,1.09,,,
10/21/2015,20:43:15,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:43:20,22,,67.7,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:43:25,,,,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:43:30,18,,68.1,,,,,0.16,0.38,1.03,1.11,,,
10/21/2015,20:44:00,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:44:05,,,,,,,,0.15,0.37,1.01,1.08,,,
10/21/2015,20:44:10,27,30.2,67.8,3.9,0.75,0.65,0.41,0.16,0.37,1.03,1.10,,,
10/21/2015,20:44:15,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:44:20,13,,68.0,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:44:25,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:44:30,15,,68.2,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:45:00,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:45:05,,,,,,,,0.16,0.38,1.03,1.11,,,
10/21/2015,20:45:10,11,30.3,68.3,4.0,0.75,0.65,0.41,0.16,0.38,1.03,1.11,,,
10/21/2015,20:45:15,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:45:20,11,,67.8,,,,,0.16,0.38,1.03,1.11,,,
10/21/2015,20:45:25,,,,,,,,0.16,0.38,1.03,1.11,,,
10/21/2015,20:45:30,20,,67.7,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:46:00,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:46:05,,,,,,,,0.14,0.37,1.00,1.07,,,
10/21/2015,20:46:10,15,30.3,68.1,3.9,0.75,0.65,0.41,0.16,0.37,1.03,1.10,,,
10/21/2015,20:46:15,,,,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:46:20,11,,67.8,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:46:25,,,,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:46:30,16,,67.3,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:47:00,,,,,,,,0.16,0.36,1.02,1.09,,,
10/21/2015,20:47:05,,,,,,,,0.15,0.37,1.01,1.08,,,
10/21/2015,20:47:10,13,30.1,68.2,3.9,0.75,0.65,0.41,0.15,0.37,1.02,1.09,,,
10/21/2015,20:47:15,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:47:20,15,,68.8,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:47:25,,,,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:47:30,15,,67.8,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:48:00,,,,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:48:05,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:48:10,15,30.3,67.7,4.0,0.75,0.65,0.41,0.16,0.37,1.03,1.11,,,
10/21/2015,20:48:15,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:48:20,13,,67.8,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:48:25,,,,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:48:30,10,,74.2,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:49:00,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:49:05,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:49:10,13,30.3,67.9,4.0,0.75,0.66,0.41,0.16,0.37,1.03,1.10,,,
10/21/2015,20:49:15,,,,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:49:20,20,,67.9,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:49:25,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:49:30,13,,68.1,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:50:00,,,,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:50:05,,,,,,,,0.15,0.37,1.01,1.08,,,
10/21/2015,20:50:10,13,30.3,67.8,3.9,0.75,0.66,0.40,0.16,0.38,1.03,1.11,,,
10/21/2015,20:50:15,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:50:20,15,,68.1,,,,,0.15,0.37,1.03,1.11,,,
10/21/2015,20:50:25,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:50:30,9,,67.8,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:51:00,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:51:05,,,,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:51:10,16,30.3,67.6,3.8,0.75,0.66,0.40,0.16,0.37,1.03,1.10,,,
10/21/2015,20:51:15,,,,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:51:20,16,,65.8,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:51:25,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:51:30,11,,68.0,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:52:00,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:52:05,,,,,,,,0.14,0.36,1.00,1.07,,,
10/21/2015,20:52:10,13,30.3,67.8,3.9,0.75,0.66,0.40,0.15,0.37,1.03,1.10,,,
10/21/2015,20:52:15,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:52:20,22,,67.7,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:52:25,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:52:30,11,,67.8,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:53:00,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:53:05,,,,,,,,0.15,0.37,1.01,1.08,,,
10/21/2015,20:53:10,13,30.3,67.6,3.9,0.75,0.65,0.41,0.16,0.37,1.03,1.10,,,
10/21/2015,20:53:15,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:53:20,26,,68.2,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:53:25,,,,,,,,0.15,0.36,1.03,1.10,,,
10/21/2015,20:53:30,13,,67.5,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:54:00,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:54:05,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:54:10,11,30.4,67.4,3.9,0.74,0.66,0.41,0.16,0.38,1.03,1.11,,,
10/21/2015,20:54:15,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:54:20,9,,68.4,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:54:25,,,,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:54:30,13,,67.7,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:55:00,,,,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:55:05,,,,,,,,0.15,0.37,1.01,1.08,,,
10/21/2015,20:55:10,12,30.4,64.9,3.9,0.75,0.65,0.41,0.15,0.37,1.03,1.10,,,
10/21/2015,20:55:15,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:55:20,11,,68.1,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:55:25,,,,,,,,0.15,0.36,1.02,1.09,,,
10/21/2015,20:55:30,11,,68.2,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:56:00,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:56:05,,,,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:56:10,13,30.3,68.2,3.9,0.75,0.65,0.41,0.15,0.37,1.02,1.09,,,
10/21/2015,20:56:15,,,,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:56:20,11,,68.0,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:56:25,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:56:30,20,,68.2,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:57:00,,,,,,,,0.15,0.37,1.01,1.08,,,
10/21/2015,20:57:05,,,,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:57:10,13,30.3,67.7,3.9,0.75,0.66,0.40,0.16,0.37,1.03,1.10,,,
10/21/2015,20:57:15,,,,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:57:20,13,,68.1,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:57:25,,,,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:57:30,15,,67.7,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:58:00,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:58:05,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:58:10,11,30.4,67.6,3.9,0.74,0.65,0.41,0.14,0.37,1.03,1.10,,,
10/21/2015,20:58:15,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:58:20,21,,69.9,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,20:58:25,,,,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,20:58:30,11,,67.7,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,20:59:00,,,,,,,,0.14,0.36,1.02,1.09,,,
10/21/2015,20:59:05,,,,,,,,0.16,0.37,1.02,1.09,,,
10/21/2015,20:59:10,9,30.4,68.1,3.9,0.75,0.66,0.40,0.16,0.37,1.03,1.10,,,
10/21/2015,20:59:15,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:59:20,13,,71.0,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:59:25,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,20:59:30,9,,67.6,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,21:00:00,,,,4.0,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,21:00:05,,,,,,,,0.16,0.38,1.01,1.09,,,
10/21/2015,21:00:10,18,30.4,68.1,3.9,0.74,0.65,0.41,0.15,0.37,1.03,1.10,,,
10/21/2015,21:00:15,,,,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,21:00:20,13,,68.1,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,21:00:25,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,21:00:30,9,,67.7,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,21:01:00,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,21:01:05,,,,,,,,0.14,0.36,1.01,1.08,,,
10/21/2015,21:01:10,11,30.3,67.9,3.9,0.74,0.65,0.41,0.16,0.37,1.03,1.10,,,
10/21/2015,21:01:15,,,,,,,,0.15,0.37,1.02,1.09,,,
10/21/2015,21:01:20,11,,67.6,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,21:01:25,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,21:01:30,12,,72.1,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,21:02:00,,,,,,,,0.15,0.37,1.03,1.10,,,
10/21/2015,21:02:05,,,,,,,,0.15,0.37,1.01,1.08,,,
10/21/2015,21:02:10,18,30.3,67.5,4.0,0.75,0.65,0.41,0.16,0.37,1.03,1.10,,,
10/21/2015,21:02:15,,,,,,,,0.16,0.38,1.03,1.11,,,
10/21/2015,21:02:20,16,,67.5,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,21:02:25,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,21:02:30,11,,67.9,,,,,0.16,0.37,1.03,1.11,,,
10/21/2015,21:03:00,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,21:03:05,,,,,,,,0.15,0.37,1.01,1.08,,,
10/21/2015,21:03:10,11,30.4,67.6,3.9,0.74,0.66,0.40,0.16,0.37,1.03,1.10,,,
10/21/2015,21:03:15,,,,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,21:03:20,7,,67.5,,,,,0.16,0.37,1.03,1.10,,,
10/21/2015,21:03:25,,,,,,,,0.15,0.37,1.02,1.09,,,
